,beginning_day,beginning_month,beginning_year,MSSHF,SH,t2m,TCC,tp,UW,VW,msl,z
12182,09,05,2012,-19.795988247002494,0.0008880235994019003,286.8005000695122,0.5676809626261393,80.07552862167358,9.88186501021915,-0.08804218997954992,-294.43733413717416,5177.453737410948
12183,10,05,2012,-21.487214026557076,0.0008430564473191099,286.67380132039386,0.5579984424167209,66.71599817276001,9.521107272148132,-0.37563247080908546,-304.3933209215941,5271.120345187841
12184,11,05,2012,-22.020330446031362,0.0008099161281927258,286.737619777086,0.5532634215884739,66.95677042007446,8.48624324232737,-1.0075670127020908,-316.7700805825476,5365.845326737049
12185,12,05,2012,-20.658825632392038,0.0008440459863724326,286.9412955915663,0.5719989191267225,75.72948598861694,7.726212689781189,-0.7628529315312671,-329.31160172162413,5475.562735873153
12186,13,05,2012,-20.573800005086262,0.0008589490238851972,287.07264213799374,0.5830662571377225,79.20455360412598,7.581006270451016,-0.44473791656493816,-339.22557980757193,5602.435668282508
12187,14,05,2012,-20.474567001342777,0.000849739452047326,287.1035969485813,0.5827573010338677,77.31242561340332,7.333109344927469,-0.6012294610341357,-345.6149737467206,5743.23826606626
12188,15,05,2012,-20.542719136895073,0.0008565357685714313,287.2294511491564,0.5791121072133383,70.18627548217773,7.3609452882130935,-0.6394815652847258,-347.11542448695315,5897.066722854903
12190,17,05,2012,-18.31031553548177,0.0008656593498847719,287.61943071255155,0.5895407170613607,86.60197925567627,8.11760702143775,1.2240838037702806,-340.46214352428393,6234.909217018703
12192,19,05,2012,-18.480444026692712,0.000878624397541591,287.6879544647217,0.5769166930304633,98.73076486587524,8.910088009622362,1.6556784773296818,-351.6669254960839,6602.605011858243
12194,21,05,2012,-18.587569702487524,0.0008607403731818581,287.69832536824543,0.5695914523230658,93.81519269943237,9.869530265723334,1.9383765916188593,-391.60593869582505,6961.8287958659075
12196,23,05,2012,-17.53106756117079,0.0008340993581114726,287.5506729807536,0.5941813537173801,105.72057008743286,10.719534063190883,2.957638315243195,-418.19984074387753,7348.379832736922
12197,24,05,2012,-17.904680260891386,0.0008410151618964298,287.3867406914605,0.6181487828148736,106.44940710067749,11.648227711147731,3.1322341257519226,-420.98120002719594,7522.161656526627
12198,25,05,2012,-17.93674272664388,0.0008651425038386715,287.2022535508898,0.6418321807437474,121.93115043640137,12.83380859383477,3.3976861521826884,-421.8897381584621,7692.53374440068
12199,26,05,2012,-19.081256033325197,0.0008682515747465367,287.0354345258924,0.6500218019273547,122.8628134727478,13.784471164978875,3.2044196979098887,-424.0906089777772,7860.827187421933
12200,27,05,2012,-19.43727290649414,0.0008655957711910215,286.93717761298285,0.6607057694753011,123.00009155273438,14.622125979190402,3.1241123856650495,-429.5940754840199,8024.078493838563
12201,28,05,2012,-17.99962917480469,0.0009048926865357375,286.9855050282796,0.6882917487250435,123.6607174873352,15.151326141145494,3.1671290688832636,-438.1533117295449,8192.533237238145
12202,29,05,2012,-16.552753816392688,0.000943495534711146,287.2413534298367,0.6986652742597792,123.84496688842773,15.245735990524292,3.560498851712549,-448.79522963926837,8385.494461659995
12203,30,05,2012,-15.299467566257054,0.000932279237083797,287.34860305141876,0.7004022795783149,125.0767593383789,15.390463404507106,4.38742578114404,-460.4371489890338,8587.373232856735
12206,02,06,2012,-14.228972339206273,0.000897272819629664,287.73669959784615,0.6727349738650852,123.14503240585327,14.406047236527336,7.224391901927529,-491.24903397138763,9192.779086364168
12208,04,06,2012,-14.465499761284722,0.0009465250636171513,288.42845038248703,0.6605373925526937,101.70925045013428,13.697586841244167,7.745115694130795,-504.91838349750293,9628.648617837465
12210,06,06,2012,-14.663673972913955,0.0009729335805059117,288.88485403611924,0.6552301177130805,104.73751640319824,12.350361968252393,8.292231914944121,-520.6486570267197,10058.728985935522
12211,07,06,2012,-15.472517948065866,0.0009716072548204145,288.972580774943,0.6475597039540608,102.50616550445557,11.963589641337926,8.331709106763208,-524.9327108787369,10264.534388096421
12212,08,06,2012,-15.287754794989693,0.000997569020698017,289.02925762973365,0.6603436312357585,122.37884902954102,11.691261117723252,8.169045525126991,-530.7874515572676,10467.75078268248
12213,09,06,2012,-15.645690027872723,0.0010058751806791288,289.1388723751492,0.6565517384847006,123.17452621459961,11.609382262738544,8.059266332096527,-536.9235388712164,10670.168562176079
12215,11,06,2012,-16.017711850314672,0.0009944687056924202,289.19839916754825,0.6469555768330892,125.90686988830566,12.334162838575574,8.531543640857276,-539.0271214775045,11039.261290207936
12216,12,06,2012,-16.440367652723527,0.000985446660476462,289.23539418606225,0.644906580564711,126.93785238265991,12.784452983093262,8.507273741658533,-535.8948251750635,11212.38448370767
12217,13,06,2012,-15.539252533976237,0.0009912858948920866,289.35740605333115,0.6545427954779731,135.60320663452148,12.987614825248718,8.518921396552196,-534.4012408591958,11383.405183067125
12218,14,06,2012,-14.581494824218753,0.0010086001579317158,289.425497684394,0.6657490049150255,148.94566917419434,12.999412052875096,8.55786210973528,-538.5014302097982,11548.460056520287
12219,15,06,2012,-15.649365971883139,0.00099538177586541,289.4205464504666,0.6572154440138075,134.46388339996338,12.657719363869559,8.003780197355486,-546.9234072570863,11700.696649937008
12220,16,06,2012,-15.41473674045139,0.0010250123570419603,289.3953745317247,0.6674641596052382,146.0003366470337,12.548023968527051,7.138184850735138,-554.8323116001985,11854.091459117219
12221,17,06,2012,-15.303548537868924,0.0010301050271705795,289.4484786770291,0.6756195800781251,147.54538249969482,12.607469732348125,6.346360796949602,-558.3941577031245,12010.944465626655
12222,18,06,2012,-14.914459792412654,0.0010406644348328578,289.53565323689776,0.687233788341946,139.77533292770386,12.73712039375305,5.884135601319211,-556.1505964072762,12163.15253266877
12223,19,06,2012,-15.13260318874783,0.0010302755055809837,289.5435475694445,0.6839559776730009,149.71848917007446,12.857193891334534,5.5432732555813296,-550.8015662649873,12311.19781830462
12224,20,06,2012,-15.265457486300997,0.0010316223648000839,289.46148435262046,0.6774333222283258,149.78311347961426,12.936733928489684,5.4513466163211435,-544.7499576055843,12448.810789216244
12226,22,06,2012,-16.789983719211154,0.0010409549120441726,289.3607162926568,0.6645019996643067,137.85305976867676,12.471701824929978,3.6526840736389192,-538.1349012109463,12705.119031041926
12228,24,06,2012,-17.141047555881077,0.0010504843513755582,289.7261506134033,0.6151706256018745,121.61624431610107,10.753991512213812,3.2429553092108865,-538.9891977312324,12995.348380323128
12229,25,06,2012,-16.397966505940758,0.001072917064779176,289.95269800381135,0.6027121375189887,120.68458127975464,10.21727560810513,3.5711715177747974,-539.9175148244293,13120.920400647807
12230,26,06,2012,-16.333585415649413,0.0010579787764872083,290.094924319458,0.5887339542812771,120.46677589416504,9.939823356098598,3.9834521803961893,-541.901515183482,13225.539651199842
12231,27,06,2012,-16.866540580240887,0.0010556275495530929,290.17848447231717,0.574902597173055,122.12430095672607,9.54259595743815,4.527296288553877,-545.3051240073495,13320.490143586772
12233,29,06,2012,-18.00843206922743,0.0010201937587873545,289.99029135979544,0.5741595152537028,129.4416766166687,9.31884154264662,4.564273404545258,-549.7507985894994,13503.948916571302
12236,02,07,2012,-17.518530332777235,0.001028320558711433,290.0044016448975,0.5978093596988254,137.1774878501892,9.568496873919168,3.5762780351850756,-550.8609255507461,13724.337043155327
12237,03,07,2012,-17.87829932115343,0.00099405240051575,289.9859065907796,0.5861737005869547,136.72632837295532,9.697562228224012,3.774037433581886,-550.6693407184772,13783.232888531236
12238,04,07,2012,-18.65363991394043,0.0009656139542660147,289.87488723890516,0.5794649677276611,139.74325895309448,9.975707810529075,3.744245592604747,-548.3744070578497,13852.775337227074
12239,05,07,2012,-18.930027191162107,0.0009429860399506664,289.7799901089138,0.5767322656419542,135.36503410339355,10.440262832514444,3.7747307758119404,-545.3178111575259,13930.198572878955
12240,06,07,2012,-18.88459441731771,0.0009401044316008981,289.7547983818902,0.5751823206583658,141.18047761917114,10.98183285959032,3.908346006245087,-542.7018050078402,14011.901277556972
12241,07,07,2012,-18.682623197428384,0.0009219319306459119,289.6931944474962,0.5764353552076552,147.6626172065735,11.302699968147277,3.7996684871673616,-539.0392216287444,14090.591320021831
12242,08,07,2012,-19.18252546624078,0.0009080695565529228,289.67018069627545,0.5752398646460638,131.21856832504272,11.64437122448815,3.401291279157006,-533.4688309992174,14166.009338205267
12243,09,07,2012,-19.07273451436361,0.000904858350543571,289.6751318010118,0.5725145058525933,130.52350997924805,11.65523682759603,3.1126991682688425,-529.4541084103176,14239.293094120534
12245,11,07,2012,-18.844731844414603,0.0009215167122337448,289.71764384392634,0.5504020909627277,118.52511405944824,11.224454600991145,1.8417091226365865,-529.1339652546709,14346.30177327103
12246,12,07,2012,-18.246810572306313,0.0009128057002694644,289.7906037109375,0.5397900466071235,114.0972843170166,10.74012626455095,1.7253192321141595,-530.7036132321357,14374.620770853779
12247,13,07,2012,-18.177527837117513,0.0008983703039738543,289.90460129597983,0.5255318152533638,104.92010593414307,10.43610272049374,1.6552427041371698,-530.2029871946075,14378.45237304576
12248,14,07,2012,-18.51686491631402,0.0009056338692921512,290.05514601576067,0.5208524556054009,91.59221506118774,10.3246255458196,1.6948381132549744,-527.6871247457252,14360.355585160234
12249,15,07,2012,-18.130708610704215,0.0009365023073310226,290.24605623813204,0.5280555881500244,91.75217342376709,10.086978645981683,1.7769993979983894,-525.1758614872838,14334.691156132056
12250,16,07,2012,-18.166245723130967,0.0009399053402597133,290.46847932128907,0.5194377558814155,82.08161306381226,9.444719146537782,2.303293514611989,-522.6416339773984,14303.449872998497
12251,17,07,2012,-18.1165528910319,0.0009394222812972973,290.5214230282254,0.5115324098798963,80.20839738845825,9.147479301600987,3.0258860324011945,-520.2493081151857,14264.803601681291
12252,18,07,2012,-17.80954795769586,0.0009641795844560888,290.6797714487712,0.49949164466857904,75.12922048568726,8.845150283029344,2.9844883233812154,-517.1219813784799,14220.705274045109
12253,19,07,2012,-16.783917211914066,0.0009870224492270823,290.9655223208957,0.490903328704834,64.88303756713867,8.754598476558261,3.220138134596086,-511.917356976068,14161.776416195207
12254,20,07,2012,-16.135827214219837,0.0010193507263506149,291.2993189134386,0.49129742211235894,64.75814819335938,8.926492239824931,3.6059821715672844,-506.4373533971276,14084.204285560165
12255,21,07,2012,-16.32620994466146,0.001027067065593202,291.51102680324976,0.49053428442213265,63.56321859359741,9.336262849129572,4.281918280114072,-503.23812151085116,14008.702273095201
12256,22,07,2012,-16.03671828443739,0.0010392873381524332,291.64401672329376,0.49754757241143116,63.842891216278076,10.01991788092719,5.345489130020145,-502.6154244452335,13936.747165062136
12257,23,07,2012,-16.612620094807944,0.0010343967597472342,291.5940248060439,0.5135651334550646,64.59481573104858,10.909474054188198,5.670030699433225,-501.95230703747245,13853.123848288098
12258,24,07,2012,-16.96659395650228,0.0010251222126615896,291.4801229871962,0.5417247992197674,65.69360780715942,11.738397397761874,5.858366765107053,-500.4141362724804,13763.531904108379
12259,25,07,2012,-17.048162427775065,0.0010394653899977243,291.38704806654187,0.5663685291714138,70.86154842376709,12.132889016893175,6.2036522027545535,-497.15529240153563,13689.985963914996
12260,26,07,2012,-16.315106971232098,0.0010387738548249836,291.29578963250054,0.5876650119781495,82.27883625030518,12.3443514822642,6.473657165866432,-492.31249358101223,13629.635500976878
12261,27,07,2012,-16.00541864827474,0.0010127481186516395,291.1588056766086,0.5938763745625815,89.78751611709595,12.512687321853637,6.009208567216665,-486.9009245978754,13572.388859710989
12262,28,07,2012,-15.629895411851672,0.0010358369987113103,291.15104995117184,0.5882934682634141,82.49884080886841,12.580940567991469,5.709708017773102,-483.01851215046065,13514.58049649951
12263,29,07,2012,-14.923902490912546,0.0010570393877351624,291.20311949123806,0.5972380907694498,81.72876143455505,12.771761133299934,5.659084604369273,-481.1073958432405,13453.65826847815
12264,30,07,2012,-14.031515658230253,0.001082561267284868,291.29772303907606,0.6034532282087537,79.07569718360901,12.671369378937614,6.002512143347002,-479.4841185692567,13390.169279957305
12265,31,07,2012,-14.71212156575521,0.0010501084312919994,291.3122498297797,0.5964487664964463,86.28610873222351,12.250013308991326,6.3290250206629475,-475.6125664780054,13328.486933465672
12267,02,08,2012,-14.204408520846899,0.00105276274233963,291.0007992472331,0.6113108515845405,84.58167004585266,11.424820246103074,4.9207300399780305,-459.7346123752309,13219.035781129642
12268,03,08,2012,-13.91919195183648,0.001072582974840361,290.9496073543972,0.629009462398953,81.81552815437317,11.184437512461342,4.446014235136248,-448.57840378549514,13157.689476486074
12270,05,08,2012,-13.973230328030057,0.001107257613802878,290.91127740851505,0.6260152032640246,66.02175211906433,10.824101819547016,3.1296178162680763,-431.2087185102514,12957.969510716895
12272,07,08,2012,-13.513705547078452,0.0011415721846424628,290.83622233344187,0.6208935030619304,52.88627076148987,10.681192922168306,2.204360965622799,-422.36339856957267,12741.650884005552
12273,08,08,2012,-13.477456816270616,0.0011602319233387233,290.8505238243951,0.6093455786387126,51.74094033241272,10.74269220415751,2.1980035934024422,-418.65426610506404,12657.251418246813
12274,09,08,2012,-13.314653547498917,0.0011346475904033318,290.89897644212505,0.6050904691484239,51.11199641227722,10.790349126222397,2.3682208240720994,-413.55072846499695,12576.39265386578
12277,12,08,2012,-11.802197114732532,0.0011491918022886994,290.9556557583279,0.6299360762702094,54.47126030921936,12.015581728214688,3.8094371471193136,-394.5195576001177,12264.292579772284
12278,13,08,2012,-11.95935474785699,0.0011248555871791318,290.7482038235135,0.6243084200541179,61.420655965805054,12.358435999467638,3.5883641845279306,-388.40858714658106,12170.649970447173
12280,15,08,2012,-11.652102490912545,0.0011069037603370915,290.2999533755832,0.6260879188113743,58.770742654800415,13.14822769156562,2.0958839799245235,-373.60389537819174,12006.232273276511
12283,18,08,2012,-11.64249283311632,0.001064033039374307,289.68063572252066,0.6424029117584228,59.75810408592224,13.47156084974077,1.7190436343510982,-354.06625591409085,11713.01054853857
12284,19,08,2012,-11.63317966139052,0.0010204898007784827,289.31782916904024,0.6477392388237848,63.213613748550415,13.851071752315098,1.723242410151167,-348.63438459907104,11571.257846542376
